100,c3amanzanares.telmex.elipgodns2.com,0
100,bartolome.pollos.elipgodns2.com,1
100,axis-00408ce60307.elipgodns2.com,0
100,ahuejotzingo.telcel.elipgodns2.com,0
100,c3aheroesdepadierna.telmex.elipgodns2.com,1
100,axis-00408ce6307c.elipgodns2.com,0
100,c3achilpancingo.telmex.elipgodns2.com,0
100,c3atacubaya.telmex.elipgodns2.com,1
100,c3acolonias.telmex.elipgodns2.com,0
100,cacapatzingan.telcel.elipgodns2.com,1
100,c3adoctores.telmex.elipgodns2.com,0
100,c3airapuato.telmex.elipgodns2.com,0
100,caccddelcarmenii.telcel.elipgodns2.com,1
100,cacixtapaluca.telcel.elipgodns2.com,1
100,c3amayo.telmex.elipgodns2.com,0
100,c3apedroparga.telmex.elipgodns2.com,0
100,cacmeridavicentro.telcel.elipgodns2.com,1
100,c3avictoria.telmex.elipgodns2.com,0
100,cacminatitlan.telcel.elipgodns2.com,1
100,cacparqueviavallejo.telcel.elipgodns2.com,1
100,caccampecheii.telcel.elipgodns2.com,0
100,cacqueretaroi.telcel.elipgodns2.com,1
100,cacsttparquedelta.telcel.elipgodns2.com,1
100,cacqueretaroiv.telcel.elipgodns2.com,1
100,caccdobregoni.telcel.elipgodns2.com,0
100,cdmx1.vermar.elipgodns2.com,1
100,ciber.seguridad.elipgodns2.com,1
100,cistehuacan.ssppuebla.elipgodns2.com,1
100,cantera.equipo.elipgodns2.com,0
100,casahidalgo.gobmorelos.elipgodns2.com,0
100,cv12.gobmorelos.elipgodns2.com,1
100,corporativomayo.telmex.elipgodns2.com,0
100,country.vermar.elipgodns2.com,0
100,cv217.gobmorelos.elipgodns2.com,1
100,cv101.gobmorelos.elipgodns2.com,0
100,cv228.gobmorelos.elipgodns2.com,1
100,cv139.gobmorelos.elipgodns2.com,0
100,cv172.gobmorelos.elipgodns2.com,0
100,countrylavista.elipgodns2.com,0
100,cv272.gobmorelos.elipgodns2.com,1
100,cv186.gobmorelos.elipgodns2.com,0
100,cv295.gobmorelos.elipgodns2.com,1
100,cv216.gobmorelos.elipgodns2.com,0
100,cv253.gobmorelos.elipgodns2.com,0
100,cv408.gobmorelos.elipgodns2.com,1
100,cv394.gobmorelos.elipgodns2.com,1
100,cv415.gobmorelos.elipgodns2.com,0
100,cv278.gobmorelos.elipgodns2.com,0
100,cv302.gobmorelos.elipgodns2.com,0
100,cv309.gobmorelos.elipgodns2.com,0
100,cv347.gobmorelos.elipgodns2.com,0
100,cv333.gobmorelos.elipgodns2.com,0
100,cv433.gobmorelos.elipgodns2.com,1
100,cv380.gobmorelos.elipgodns2.com,0
100,cv423.gobmorelos.elipgodns2.com,1
100,cv436.gobmorelos.elipgodns2.com,1
100,cv446.gobmorelos.elipgodns2.com,1
100,cv99.gobmorelos.elipgodns2.com,1
100,cv421.gobmorelos.elipgodns2.com,0
100,cvt.puerto.vallarta.elipgodns2.com,1
100,echegaray.radial.elipgodns2.com,1
100,hermosillo.delcarmen.elipgodns2.com,1
100,irapuato.flechaamarilla.elipgodns2.com,1
100,ji11.gobmorelos.elipgodns2.com,1
100,cv59.gobmorelos.elipgodns2.com,0
100,cv54.gobmorelos.elipgodns2.com,0
100,ji16.gobmorelos.elipgodns2.com,1
100,ji28.gobmorelos.elipgodns2.com,1
100,edgesync2.gobmorelos.elipgodns2.com,0
100,demo.calle2.elipgodns2.com,0
100,edgesync4.gobmorelos.elipgodns2.com,0
100,ji30.gobmorelos.elipgodns2.com,1
100,huajuapandeleon.telmex.elipgodns2.com,0
100,ji39.gobmorelos.elipgodns2.com,1
100,ji50.gobmorelos.elipgodns2.com,1
100,ji46.gobmorelos.elipgodns2.com,1
100,kaltex2.corporativo.elipgodns2.com,0
100,leon.flechaamarilla.elipgodns2.com,1
100,linares.glorias.elipgodns2.com,1
100,linares.magisterial.elipgodns2.com,1
100,linares.industrial.elipgodns2.com,1
100,mc1000.c5cdmx.elipgodns2.com,1
100,mc1006.c5cdmx.elipgodns2.com,1
100,mc1024.c5cdmx.elipgodns2.com,1
100,mc102.c5cdmx.elipgodns2.com,1
100,mc1025.c5cdmx.elipgodns2.com,1
100,mazatlan.valentinos.elipgodns2.com,1
100,mc1041.c5cdmx.elipgodns2.com,1
100,mc1029.c5cdmx.elipgodns2.com,1
100,mc1051.c5cdmx.elipgodns2.com,1
100,linares.rioverde.elipgodns2.com,0
100,mc1052.c5cdmx.elipgodns2.com,1
100,mc1054.c5cdmx.elipgodns2.com,1
100,linares.centro.elipgodns2.com,1
100,mc1060.c5cdmx.elipgodns2.com,1
100,mc1073.c5cdmx.elipgodns2.com,1
100,mc11286.c5cdmx.elipgodns2.com,1
100,mc11067.c5cdmx.elipgodns2.com,1
100,mc11068.c5cdmx.elipgodns2.com,1
100,mc11073.c5cdmx.elipgodns2.com,1
100,mc1112.c5cdmx.elipgodns2.com,1
100,mc11234.c5cdmx.elipgodns2.com,1
100,mc1129.c5cdmx.elipgodns2.com,1
100,mc11298.c5cdmx.elipgodns2.com,1
100,mc10903.c5cdmx.elipgodns2.com,0
100,mc11077.c5cdmx.elipgodns2.com,0
100,mc11346.c5cdmx.elipgodns2.com,1
100,mc11320.c5cdmx.elipgodns2.com,1
100,mc1133.c5cdmx.elipgodns2.com,1
100,mc11409.c5cdmx.elipgodns2.com,1
100,mc11317.c5cdmx.elipgodns2.com,1
100,mc1135.c5cdmx.elipgodns2.com,1
100,mc11343.c5cdmx.elipgodns2.com,1
100,mc11355.c5cdmx.elipgodns2.com,1
100,mc11423.c5cdmx.elipgodns2.com,1
100,mc11581.c5cdmx.elipgodns2.com,1
100,mc11368.c5cdmx.elipgodns2.com,0
100,mc11590.c5cdmx.elipgodns2.com,1
100,mc11597.c5cdmx.elipgodns2.com,1
100,mc11591.c5cdmx.elipgodns2.com,1
100,mc11445.c5cdmx.elipgodns2.com,1
100,mc11598.c5cdmx.elipgodns2.com,1
100,mc11634.c5cdmx.elipgodns2.com,1
100,mc11583.c5cdmx.elipgodns2.com,0
100,mc11708.c5cdmx.elipgodns2.com,1
100,mc11697.c5cdmx.elipgodns2.com,1
100,mc11711.c5cdmx.elipgodns2.com,1
100,mc11696.c5cdmx.elipgodns2.com,1
100,mc11837.c5cdmx.elipgodns2.com,1
100,mc11712.c5cdmx.elipgodns2.com,1
100,mc11944.c5cdmx.elipgodns2.com,1
100,mc12003.c5cdmx.elipgodns2.com,1
100,mc11639.c5cdmx.elipgodns2.com,0
100,mc11651.c5cdmx.elipgodns2.com,0
100,mc12006.c5cdmx.elipgodns2.com,1
100,mc12199.c5cdmx.elipgodns2.com,1
100,mc12293.c5cdmx.elipgodns2.com,1
100,mc12287.c5cdmx.elipgodns2.com,1
100,mc12434.c5cdmx.elipgodns2.com,1
100,mc12400.c5cdmx.elipgodns2.com,1
100,mc12509.c5cdmx.elipgodns2.com,1
100,mc12023.c5cdmx.elipgodns2.com,0
100,mc1217.c5cdmx.elipgodns2.com,0
100,mc12507.c5cdmx.elipgodns2.com,1
100,mc1313.c5cdmx.elipgodns2.com,1
100,mc146.c5cdmx.elipgodns2.com,1
100,mc14318.c5cdmx.elipgodns2.com,0
100,mc1538.c5cdmx.elipgodns2.com,1
100,mc1578.c5cdmx.elipgodns2.com,1
100,mc1607.c5cdmx.elipgodns2.com,1
100,mc16012.c5cdmx.elipgodns2.com,1
100,mc14234.c5cdmx.elipgodns2.com,0
100,mc1282.c5cdmx.elipgodns2.com,0
100,mc14765.c5cdmx.elipgodns2.com,0
100,mc14652.c5cdmx.elipgodns2.com,0
100,mc2120.c5cdmx.elipgodns2.com,1
100,mc14857.c5cdmx.elipgodns2.com,0
100,mc14871.c5cdmx.elipgodns2.com,0
100,mc3661.c5cdmx.elipgodns2.com,1
100,mc3756.c5cdmx.elipgodns2.com,1
100,mc3762.c5cdmx.elipgodns2.com,1
100,mc3767.c5cdmx.elipgodns2.com,1
100,mc3776.c5cdmx.elipgodns2.com,1
100,mc2457.c5cdmx.elipgodns2.com,0
100,mc2782.c5cdmx.elipgodns2.com,0
100,mc298.c5cdmx.elipgodns2.com,0
100,mc3159.c5cdmx.elipgodns2.com,0
100,mc3780.c5cdmx.elipgodns2.com,1
100,mc3832.c5cdmx.elipgodns2.com,1
100,mc381.c5cdmx.elipgodns2.com,1
100,mc3797.c5cdmx.elipgodns2.com,0
100,mc3918.c5cdmx.elipgodns2.com,1
100,mc3924.c5cdmx.elipgodns2.com,1
100,mc4033.c5cdmx.elipgodns2.com,1
100,mc3888.c5cdmx.elipgodns2.com,0
100,mc4145.c5cdmx.elipgodns2.com,1
100,mc407.c5cdmx.elipgodns2.com,1
100,mc4219.c5cdmx.elipgodns2.com,1
100,mc4253.c5cdmx.elipgodns2.com,1
100,mc4289.c5cdmx.elipgodns2.com,1
100,mc4152.c5cdmx.elipgodns2.com,0
100,mc4300.c5cdmx.elipgodns2.com,1
100,mc4238.c5cdmx.elipgodns2.com,0
100,mc4889.c5cdmx.elipgodns2.com,1
100,mc503.c5cdmx.elipgodns2.com,1
100,mc497.c5cdmx.elipgodns2.com,1
100,mc473.c5cdmx.elipgodns2.com,1
100,mc556.c5cdmx.elipgodns2.com,1
100,mc4297.c5cdmx.elipgodns2.com,0
100,mc594.c5cdmx.elipgodns2.com,1
100,mc6056.c5cdmx.elipgodns2.com,1
100,mc567.c5cdmx.elipgodns2.com,1
100,mc5982.c5cdmx.elipgodns2.com,0
100,mc6143.c5cdmx.elipgodns2.com,1
100,mc620.c5cdmx.elipgodns2.com,1
100,mc5.c5cdmx.elipgodns2.com,0
100,mc638.c5cdmx.elipgodns2.com,1
100,mc6205.c5cdmx.elipgodns2.com,0
100,mc6953.c5cdmx.elipgodns2.com,1
100,mc726.c5cdmx.elipgodns2.com,1
100,mc722.c5cdmx.elipgodns2.com,1
100,mc762.c5cdmx.elipgodns2.com,1
100,mc817.c5cdmx.elipgodns2.com,1
100,mc824.c5cdmx.elipgodns2.com,1
100,mc75.c5cdmx.elipgodns2.com,1
100,mc680.c5cdmx.elipgodns2.com,0
100,mc8160.c5cdmx.elipgodns2.com,0
100,mc861.c5cdmx.elipgodns2.com,1
100,mc879.c5cdmx.elipgodns2.com,1
100,mc8943.c5cdmx.elipgodns2.com,1
100,mc9030.c5cdmx.elipgodns2.com,1
100,mc881.c5cdmx.elipgodns2.com,1
100,mc924.c5cdmx.elipgodns2.com,1
100,mc9241.c5cdmx.elipgodns2.com,1
100,mc9102.c5cdmx.elipgodns2.com,1
100,mc9264.c5cdmx.elipgodns2.com,1
100,mc9619.c5cdmx.elipgodns2.com,1
100,mc9296.c5cdmx.elipgodns2.com,1
100,mc8941.c5cdmx.elipgodns2.com,0
100,mc9161.c5cdmx.elipgodns2.com,0
100,mc9190.c5cdmx.elipgodns2.com,0
100,mc992.c5cdmx.elipgodns2.com,1
100,mc967.c5cdmx.elipgodns2.com,1
100,mc9772.c5cdmx.elipgodns2.com,1
100,mina.punto10.elipgodns2.com,1
100,mina.punto1.elipgodns2.com,1
100,mc958.c5cdmx.elipgodns2.com,0
100,mina.punto8.elipgodns2.com,1
100,mina.punto7.elipgodns2.com,1
100,mc9646.c5cdmx.elipgodns2.com,0
100,mpio.hermosillo.poc.elipgodns2.com,1
100,medrano.vermar.elipgodns2.com,0
100,poc2.santafe.elipgodns2.com,1
100,oymcabossanlucas.telcel.elipgodns2.com,1
100,roc.demo.1.elipgodns2.com,1
100,pumas.cantera1.elipgodns2.com,1
100,mina.punto9.elipgodns2.com,0
100,presidencia.cadereyta.elipgodns2.com,0
100,parqueesculturassi.elipgodns2.com,0
100,sitio132.gobmorelos.elipgodns2.com,1
100,sitio117.gobmorelos.elipgodns2.com,1
100,sitio148.gobmorelos.elipgodns2.com,1
100,sitio147.gobmorelos.elipgodns2.com,1
100,queretaro.famarilla.elipgodns2.com,0
100,sevenruinas.elipgodns2.com,0
100,santafe.vinte.elipgodns2.com,0
100,sitio124.gobmorelos.elipgodns2.com,0
100,sitio161.gobmorelos.elipgodns2.com,1
100,sitio174.gobmorelos.elipgodns2.com,0
100,sitio24.gobmorelos.elipgodns2.com,1
100,sitio213.gobmorelos.elipgodns2.com,1
100,sitio239.gobmorelos.elipgodns2.com,1
100,sitio193.gobmorelos.elipgodns2.com,1
100,sitio248.gobmorelos.elipgodns2.com,1
100,sitio191.gobmorelos.elipgodns2.com,0
100,sitio176.gobmorelos.elipgodns2.com,0
100,sitio28.gobmorelos.elipgodns2.com,1
100,sitio226.gobmorelos.elipgodns2.com,0
100,sitio279.gobmorelos.elipgodns2.com,1
100,sitio295.gobmorelos.elipgodns2.com,1
100,sitio273.gobmorelos.elipgodns2.com,0
100,sitio331.gobmorelos.elipgodns2.com,1
100,sitio314.gobmorelos.elipgodns2.com,1
100,sitio361.gobmorelos.elipgodns2.com,1
100,sitio283.gobmorelos.elipgodns2.com,0
100,sitio282.gobmorelos.elipgodns2.com,0
100,sitio286.gobmorelos.elipgodns2.com,0
100,sitio371.gobmorelos.elipgodns2.com,1
100,sitio334.gobmorelos.elipgodns2.com,0
100,sitio50.gobmorelos.elipgodns2.com,1
100,sitio413.gobmorelos.elipgodns2.com,0
100,sitio447.gobmorelos.elipgodns2.com,0
100,sitio506.gobmorelos.elipgodns2.com,1
100,sitio530.gobmorelos.elipgodns2.com,1
100,sitio344.gobmorelos.elipgodns2.com,1
100,sitio339.gobmorelos.elipgodns2.com,1
100,sitio465.gobmorelos.elipgodns2.com,0
100,sitio503.gobmorelos.elipgodns2.com,0
100,sitio539.gobmorelos.elipgodns2.com,1
100,sitio379.gobmorelos.elipgodns2.com,1
100,sitio583.gobmorelos.elipgodns2.com,1
100,sitio617.gobmorelos.elipgodns2.com,1
100,sitio633.gobmorelos.elipgodns2.com,1
100,sitio627.gobmorelos.elipgodns2.com,1
100,sitio56.gobmorelos.elipgodns2.com,0
100,sitio569.gobmorelos.elipgodns2.com,0    
100,transito.radial.elipgodns2.com,1
100,sitio476.gobmorelos.elipgodns2.com,0
100,sitio9.gobmorelos.elipgodns2.com,0
100,tlalnepantla.vinte.elipgodns2.com,0
100,visnav.cdmx.elipgodns2.com,1
100,sttlindavista.telcel.elipgodns2.com,0
100,texmelucan.sanmartin.elipgodns2.com,1
100,sitio662.gobmorelos.elipgodns2.com,1
100,vinte.tizayuca.elipgodns2.com,0
100,sitio588.gobmorelos.elipgodns2.com,0
100,unidad.tulum.elipgodns2.com,1
100,sitio87.gobmorelos.elipgodns2.com,0
